village_name,school,hospital,park,retail
西榴村委会,12,4,0,21
刘家佐村委会,20,4,0,21
朱洪庙村民委员会,15,5,0,21
屯头村委会,32,5,0,21
大横金村委会,36,5,0,21
伏东村村民委员会,9,6,0,21
祝楼村委会,11,6,0,21
徐庄村委会,19,7,0,21
浦口村委会,33,7,0,21
王村村委会,14,8,0,21
关桥村民委员会,22,8,0,21
严畈村委会,37,8,0,21
岩下桥村委会,37,8,0,21
东明集村委会,27,9,0,21
胡巷村委会,20,11,0,21
桥北村民委员会,46,14,0,21
西邸村村委会,41,2,1,21
南东郭村村委会,49,3,1,21
南东郭村村委会,50,3,1,21
新村村委会,21,4,1,21
西坂村委会,28,4,1,21
佛满村委会,17,6,1,21
郝北城村委会,16,7,1,21
横山前村委会,22,7,1,21
东丰庄村委会,7,9,1,21
东丰庄村委会,7,9,1,21
徐庄村委会,19,9,1,21
五里泾村委会,47,14,1,21
伊东村委会,18,4,2,21
李屯村委会,24,10,2,21
白石村委会,12,1,3,21
埔柳村委会,46,2,4,21
新泾村委会,18,3,6,21
仙垟村委会,52,11,6,21
丁庙村民委员会,12,0,0,22
尾泉村委会,16,0,0,22
尾泉村委会,17,0,0,22
徐庄村民委员会,21,1,0,22
楼下村委会,27,1,0,22
仙美村委会,27,1,0,22
英花村委会,27,1,0,22
宝镜院村委会,27,1,0,22
楼下村委会,27,1,0,22
仙美村委会,27,1,0,22
英花村委会,27,1,0,22
宝镜院村委会,27,1,0,22
红星村委会,31,1,0,22
郭店村委会,31,1,0,22
高庄集村民委员会,31,1,0,22
四党口后村委会,17,2,0,22
北七里口村委会,24,2,0,22
南六方村委会,24,2,0,22
田禾村委会,24,2,0,22
双楼村委会,11,3,0,22
北营头村村委会,16,3,0,22
于家庄村委会,22,3,0,22
于家庄村委会,22,3,0,22
张垓村委会,23,3,0,22
旧集村民委员会,24,3,0,22
旧集村民委员会,24,3,0,22
北街村委会,24,3,0,22
古城营村委会,38,3,0,22
刘家口村委会,20,4,0,22
南苏村委会,21,4,0,22
西辛庄村委会,21,4,0,22
长宋村委会,22,4,0,22
魏楼村委会,24,4,0,22
东安村委会,10,5,0,22
许庄村委会,21,5,0,22
大横村委会,24,5,0,22
黄务村委会,32,5,0,22
袁庄村民委员会,33,5,0,22
牟家村民委员会,33,5,0,22
郭草滩村民委员会,33,5,0,22
大陈楼村委会,14,6,0,22
周管营村委会,25,7,0,22
后王花园村委会,17,8,0,22
五百村委会,36,8,0,22
九城村委会,17,12,0,22
周圩社区居委会,6,14,0,22
西邸村村委会,39,2,1,22
碧门村委会,12,3,1,22
大龙华村委会,23,3,1,22
大龙华村委会,23,3,1,22
中村村委会,19,4,1,22
新村村委会,21,4,1,22
南故张村村委会,32,4,1,22
南故张村村委会,32,4,1,22
东张村村委会,23,5,1,22
杏村委会,30,6,1,22
长宋村委会,7,9,1,22
西翟村委会,7,9,1,22
范和村民委员会,15,2,2,22
长排村民委员会,16,2,2,22
孟桥村委会,19,6,2,22
付元村委会,19,6,2,22
柳白村委会,20,6,2,22
归仁村委会,20,6,2,22
关家村委会,20,6,2,22
张佩环村委会,20,6,2,22
南肖家村委会,20,6,2,22
申家村委会,21,6,2,22
横街村委会,15,7,2,22
阎集村民委员会,24,10,2,22
北六村委会,13,1,3,22
南山村委会,13,6,3,22
马厂村委会,17,9,3,22
九里居委会,17,9,3,22
士林村委会,15,15,4,22
白彪村委会,15,15,4,22
秋山村委会,15,15,4,22
郑重庄村委会,25,6,5,22
凤巢村委会,35,8,5,22
山下湖社区,26,14,5,22
湾头村委会,30,16,6,22
西于村村委会,10,1,0,23
东尚村委会,28,1,0,23
程杨村委会,13,2,0,23
南场村村委会,13,2,0,23
南阳村村委会,14,2,0,23
四党口中村委会,16,2,0,23
高家庄村委会,19,2,0,23
李士茂村民委员会,11,3,0,23
兰口村村民委员会,13,3,0,23
古城营村委会,38,3,0,23
梁东村民委员会,13,4,0,23
梁东村民委员会,13,4,0,23
董家务村委会,18,4,0,23
潘庄子村委会,19,4,0,23
桑园村委会,26,4,0,23
王楼村委会,27,4,0,23
直埠社区,13,5,0,23
大刘庄村委会,17,5,0,23
靳庄村村民委员会,19,6,0,23
李集村民委员会,15,7,0,23
下界溪村委会,22,7,0,23
东谢村委会,22,7,0,23
八一村委会,36,7,0,23
大顾村委会,20,8,0,23
王海三村村委会,11,9,0,23
吴桥社区居委会,13,9,0,23
大程村委会,17,9,0,23
王海一村村委会,17,9,0,23
林庄村委会,10,10,0,23
刘圩社区居委会,20,11,0,23
杭屯村委会,29,11,0,23
孙庙村委会,17,13,0,23
青春社区居委会,17,20,0,23
启江村委会,29,4,1,23
东张村村委会,23,5,1,23
第六埠村委会,27,10,1,23
院庄村委会,19,6,2,23
东风村委会,20,6,2,23
姜韩村委会,20,6,2,23
溪东村委会,31,6,2,23
新兰村委会,43,7,2,23
八岱村委会,44,7,2,23
小南村委会,45,7,2,23
岗下村委会,45,7,2,23
西宋村委会,46,7,2,23
陈庄村委会,46,7,2,23
桐浦村委会,47,7,2,23
苏吕村委会,48,7,2,23
西河营村村委会,16,1,3,23
怀北庄村委会,25,6,5,23
古井街道居委会,17,4,6,23
北虎村委会,21,2,0,24
北虎村委会,23,2,0,24
大张家庄村委会,14,3,0,24
李八庄村民委员会,15,3,0,24
驸马庄村村委会,22,3,0,24
王乐田村民委员会,17,4,0,24
王乐田村民委员会,17,4,0,24
北冻光村委会,18,4,0,24
北冻光村委会,18,4,0,24
王吕村村委会,24,4,0,24
王吕村村委会,24,4,0,24
魏集村委会,24,4,0,24
南芦张村委会,28,4,0,24
郭楼村委会,19,5,0,24
樟桥村委会,35,5,0,24
蒲坂村委会,35,5,0,24
康山村委会,14,6,0,24
双虹桥村委会,15,6,0,24
三里庄村民委员会,22,6,0,24
大集西街村民委员会,26,6,0,24
柳窑村民委员会,28,7,0,24
柳窑村民委员会,28,7,0,24
北旺村委会,15,8,0,24
北旺村委会,15,8,0,24
龙山社区居委会,15,8,0,24
湖头村委会,25,8,0,24
王海二村村委会,12,9,0,24
刘祠村委会,29,13,0,24
古城村村委会,12,2,1,24
西范村委会,29,3,1,24
屯里村委会,30,3,1,24
中村村委会,19,4,1,24
张鲁集四村村民委员会,16,5,1,24
李庄行政村,17,5,1,24
李庄行政村,17,5,1,24
佛满村委会,17,6,1,24
杨砩头村委会,32,6,1,24
楚天集村民委员会,28,8,1,24
大高舍村委会,19,13,1,24
前八段村委会,21,13,1,24
后八段村委会,22,13,1,24
营盘河村委会,25,15,1,24
瓶窑村委会,47,5,2,24
桃园村村委会,20,6,2,24
刘埠口村委会,24,9,2,24
孙营西村委会,25,9,2,24
后溪村委会,60,2,3,24
后陈村委会,35,8,3,24
后双岛村委会,21,10,3,24
光明村委会,21,8,4,24
竹溪村委会,26,8,4,24
凌闸村委会,18,10,4,24
杨家村委会,17,12,4,24
新长乐村委会,23,13,6,24
北沙口村村委会,11,1,0,25
吕家庄村委会,36,2,0,25
吕家庄村委会,36,2,0,25
后浊南村委会,41,2,0,25
晏庄村民委员会,12,5,0,25
刘海村委会,13,5,0,25
东赵家庄村委会,25,5,0,25
王河村民委员会,16,6,0,25
常寨村民委员会,16,6,0,25
朱庙村民委员会,16,6,0,25
王庄寨村民委员会,16,6,0,25
段楼村民委员会,26,6,0,25
欧徐新村村民委员会,26,6,0,25
刘集村民委员会,26,6,0,25
王楼村民委员会,26,6,0,25
梁西村民委员会,26,6,0,25
柏树元村民委员会,26,6,0,25
王善庄村民委员会,26,6,0,25
安许楼村民委员会,26,6,0,25
火神台村民委员会,26,6,0,25
林庄村民委员会,26,6,0,25
西村村民委员会,26,6,0,25
刘集村民委员会,26,6,0,25
梁西村民委员会,26,6,0,25
安赵庄村民委员会,26,6,0,25
安许楼村民委员会,26,6,0,25
胡店村民委员会,26,6,0,25
卫楼村民委员会,26,6,0,25
常庄村委会,26,6,0,25
大集东街村民委员会,26,6,0,25
大寺村民委员会,26,6,0,25
吴庄村民委员会,26,6,0,25
胡庄村民委员会,26,6,0,25
毛庄村民委员会,26,6,0,25
西村村民委员会,27,6,0,25
胡庄村民委员会,27,6,0,25
胡店村民委员会,27,6,0,25
卫楼村民委员会,27,6,0,25
霍庄村民委员会,27,6,0,25
胡庄村民委员会,27,6,0,25
王楼村民委员会,27,6,0,25
柏树元村民委员会,27,6,0,25
王善庄村民委员会,27,6,0,25
火神台村民委员会,27,6,0,25
林庄村民委员会,27,6,0,25
孙井村民委员会,27,6,0,25
丁楼村民委员会,27,6,0,25
霍庄村民委员会,28,6,0,25
徐楼村民委员会,28,6,0,25
任阳社区居委会,13,9,0,25
季庄村委会,24,9,0,25
丁官屯村委会,25,9,0,25
四联村村民委员会,30,9,0,25
芳田村委会,38,9,0,25
仝圩村委会,15,10,0,25
赵马村委会,16,11,0,25
王林社区居委会,19,11,0,25
石墩村委会,23,12,0,25
卫星村村委会,12,2,1,25
兴隆宫村委会,26,3,1,25
兴隆宫村委会,26,3,1,25
塘上村委会,17,4,1,25
楚天集村民委员会,27,8,1,25
大高舍村委会,20,13,1,25
下埠村委会,18,7,2,25
南孙庄村委会,25,9,2,25
岭头村委会,36,1,3,25
夏桥村委会,18,11,3,25
夏桥村委会,18,11,3,25
沈村委会,21,14,4,25
新圩居委会,15,1,0,26
新圩居委会,15,1,0,26
丁寨社区居委员会,25,2,0,26
葵堌堆村委会,14,3,0,26
冯家凉亭村委会,21,3,0,26
东黄庄村委会,32,3,0,26
李庄村民委员会,18,4,0,26
前彭头村委会,20,4,0,26
北村村委会,34,4,0,26
北村村委会,36,4,0,26
晏庄村民委员会,12,5,0,26
张堂村委会,14,5,0,26
小黄庄村委会,23,5,0,26
毕庄村民委员会,24,5,0,26
东赵家庄村委会,25,5,0,26
常寨村民委员会,16,6,0,26
朱庙村民委员会,16,6,0,26
王庄寨村民委员会,16,6,0,26
王河村民委员会,16,6,0,26
宋庄村委会,19,6,0,26
安赵庄村民委员会,26,6,0,26
苟村集村委会,14,7,0,26
姜庄村委会,14,7,0,26
蒋庄村委会,12,8,0,26
苏塘社区居委会,26,8,0,26
梁何庄村民委员会,26,8,0,26
山头洋村委会,40,8,0,26
街集村委会,21,9,0,26
韩双楼村民委员会,30,9,0,26
棋杆村委会,22,10,0,26
陆庄村委会,20,15,0,26
林前社区居民委员会,15,3,1,26
常河镇村委会,20,3,1,26
后戈庄村委会,20,3,1,26
后张鲁沟西村民委员会,15,4,1,26
西南门村委会,18,4,1,26
烟涧村村民委员会,22,4,1,26
张鲁寺村民委员会,17,5,1,26
平乐社区居民委员会,38,5,1,26
枫塘村委会,20,6,1,26
许宅村委会,26,9,1,26
欧家村委会,15,3,2,26
大步村村委会,15,5,2,26
对石村委会,20,9,2,26
关口村委会,10,5,3,26
万户庄村委会,29,5,3,26
元头村村委会,43,6,4,26
小窑村委会,11,2,0,27
杨庄北村村委会,24,2,0,27
水牛李村民委员会,26,2,0,27
丁寨社区居委员会,26,2,0,27
南武沟村委会,28,2,0,27
张楚营村委会,20,3,0,27
方上村村委会,24,3,0,27
东河营村村委会,28,3,0,27
太平庄村村委会,15,4,0,27
前彭头村委会,20,4,0,27
木连城村委会,20,4,0,27
南辛庄村委会,23,4,0,27
盐厂村委会,28,4,0,27
盐厂村委会,28,4,0,27
胡楼村民委员会,22,6,0,27
市集村委会,30,6,0,27
项家村委会,33,6,0,27
九段村委会,20,7,0,27
任老屯村委会,23,7,0,27
南沙口村委会,19,8,0,27
街集村委会,21,9,0,27
韩双楼村民委员会,30,9,0,27
长店村村民委员会,32,9,0,27
姚洼村委会,24,10,0,27
西赵冯村委会,25,11,0,27
曹庄社区居委会,42,15,0,27
林前社区居民委员会,15,3,1,27
陈厝寨村委会,36,3,1,27
陈厝寨村委会,36,3,1,27
东马村委会,22,6,1,27
福山村委会,7,7,1,27
上强村委会,12,7,1,27
幸福村委会,22,8,1,27
吕北村委会,26,13,1,27
秦潭村委会,14,5,2,27
庄河村委会,19,10,4,27
武沟村委会,28,2,0,28
许海村委会,22,3,0,28
大册营村村委会,25,3,0,28
南辛庄村委会,23,4,0,28
刘大楼村委会,28,4,0,28
东庄头村委会,47,4,0,28
刘纪村委会,8,6,0,28
孟楼村民委员会,16,6,0,28
北陶邱村委会,21,6,0,28
西尚村委会,27,6,0,28
田集村委会,16,7,0,28
张夏庄村民委员会,26,8,0,28
殷庄村委会,59,8,0,28
新北居委会,22,10,0,28
新北居委会,24,10,0,28
王堂村民委员会,24,10,0,28
常台村委会,24,10,0,28
何楼村民委员会,25,10,0,28
何楼村民委员会,25,10,0,28
王庄村委会,20,11,0,28
土山村委会,21,15,0,28
五洞闸村委会,9,3,1,28
东关村村委会,19,3,1,28
小龙华村村委会,19,3,1,28
东关村村委会,19,3,1,28
小龙华村村委会,20,3,1,28
东吕村村委会,18,5,1,28
马渡村委会,19,5,1,28
上杨村委会,19,6,1,28
四合村委会,13,7,1,28
北山村村委会,27,8,1,28
陈河村民委员会,33,11,1,28
后河村社区居委会,34,6,2,28
下北村委会,61,3,3,28
朱村村委会,29,7,3,28
金马村委会,31,7,3,28
史店村委会,32,9,3,28
中喻村委会,35,13,3,28
元头村村委会,43,6,4,28
王集村委会,19,10,4,28
花桥村委会,71,11,5,28
南塘村委会,34,10,8,28
王楼村委会,24,3,0,29
李集村委会,24,3,0,29
穆家口村委会,34,3,0,29
城北社区居委会,33,4,0,29
三里村委会,14,5,0,29
倪集村民委员会,20,5,0,29
倪集村民委员会,21,5,0,29
桑坡村村民委员会,45,5,0,29
石庄村民委员会,15,6,0,29
石庄村民委员会,16,6,0,29
李楼村民委员会,16,6,0,29
东坂村委会,20,6,0,29
鸡宝村委会,19,7,0,29
蔡吴村委会,9,8,0,29
下保宅前村委会,30,8,0,29
渭水社区居委会,43,8,0,29
余圩村委会,17,9,0,29
腰圩村委会,17,9,0,29
罗江村委会,17,10,0,29
东赵冯村委会,25,11,0,29
东王楼村委会,24,14,0,29
小团浦村委会,9,3,1,29
西于庄村委会,17,3,1,29
古屯村委会,18,3,1,29
北故张村村委会,41,4,1,29
北故张村村委会,43,4,1,29
高南村委会,20,6,1,29
付海行政村,19,8,1,29
陈河村民委员会,34,11,1,29
下秧田村委会,60,12,2,29
长超村委会,13,15,2,29
晓墅社区居委会,25,16,2,29
民新村委会,33,4,3,29
津洋口村委会,35,6,3,29
郑宅村委会,53,9,3,29
天河村委会,23,10,3,29
南社村委会,46,4,4,29
莫厘村委会,27,5,4,29
孝村村委会,22,8,5,29
北洋村委会,46,0,6,29
北洋村委会,48,0,6,29
东朱崔村委会,23,1,0,30
黄庄子村委会,15,4,0,30
大西丈村委会,19,4,0,30
孝源村委会,20,5,0,30
田口村委会,24,5,0,30
西八方村委会,24,5,0,30
尹黄庄村民委员会,17,6,0,30
尹黄庄村民委员会,17,6,0,30
刘楼村民委员会,28,6,0,30
徐家当门村委会,33,7,0,30
新段居委会,30,8,0,30
渭水社区居委会,43,8,0,30
官厂村委会,15,9,0,30
古山河居委会,16,9,0,30
湘山村委会,25,10,0,30
沙祠村委会,30,11,0,30
寨郝村委会,30,13,0,30
长美村委会,64,2,1,30
长美村委会,64,2,1,30
常家社区村民委员会,13,3,1,30
姜城社区村民委员会,13,3,1,30
常家社区村民委员会,13,3,1,30
田王村委会,22,5,1,30
东河古庙村委会,40,6,1,30
集义村委会,14,7,1,30
新民村委会,55,12,1,30
裕丰村村委会,29,14,1,30
小布村委会,11,1,2,30
西赵沟村委会,27,4,2,30
李郎村委会,29,4,2,30
后营村委会,17,6,2,30
冷美村委会,57,1,3,30
长排村民委员会,26,2,3,30
南村村委会,53,4,3,30
南村村委会,53,4,3,30
高桥村委会,17,10,3,30
天皇殿村委会,17,10,3,30
中喻村委会,36,13,3,30
天长村委会,27,11,5,30
保太村委会,24,3,0,31
山后村委会,22,4,0,31
墩后村委会,34,4,0,31
南王楼村民委员会,16,5,0,31
烟王村民委员会,16,5,0,31
周场村民委员会,16,5,0,31
董家村村委会,36,5,0,31
刘三门村委会,22,6,0,31
冯桥村民委员会,12,7,0,31
榆林集村民委员会,16,7,0,31
荆台集村委会,38,7,0,31
新段居委会,31,8,0,31
耿庄村委会,35,9,0,31
大吴村委会,36,10,0,31
仝海村委会,26,11,0,31
梁集社区居委会,37,18,0,31
田东村委会,36,0,1,31
大徐社区村民委员会,13,3,1,31
华李社区村民委员会,13,3,1,31
东马延村委会,35,5,1,31
高乐村委会,11,6,1,31
李庄子村委会,9,8,1,31
新松村委会,47,8,1,31
雅鹿村委会,10,13,1,31
王买村委会,36,8,2,31
上庞村委会,65,10,2,31
冷美村委会,61,1,3,31
下西市村委会,21,12,4,31
东陇村委会,70,3,5,31
张武店村民委员会,42,7,5,31
孙家桥村委会,23,12,5,31
榕星村委会,73,17,11,31
商店村民委员会,28,3,0,32
南柳村民委员会,16,5,0,32
豆堂新村村委会,16,5,0,32
刘海村委会,23,5,0,32
刘海村委会,23,5,0,32
祝楼村委会,23,5,0,32
马庄村委会,23,5,0,32
董家村村委会,35,5,0,32
高阜镇村委会,36,5,0,32
徐集村民委员会,28,6,0,32
徐集村民委员会,28,6,0,32
西郝庄村委会,35,6,0,32
西郝庄村委会,37,6,0,32
榆林集村民委员会,16,7,0,32
碱刘村民委员会,14,8,0,32
沙庄村委会,17,9,0,32
新创村委会,40,9,0,32
柳园村委会,39,10,0,32
张宋村委会,24,12,0,32
洲东村委会,34,2,1,32
仙洲村委会,34,2,1,32
大徐社区村民委员会,13,3,1,32
大里村村委会,28,5,1,32
代庙村民委员会,34,18,1,32
白牛村委会,22,8,2,32
大张村委会,34,4,3,32
塘西村委会,26,5,5,32
塘西社区居民委员会,28,5,5,32
胡村村委会,27,7,5,32
双龙村委会,59,13,10,32
邹庄村民委员会,40,3,0,33
邹庄村民委员会,40,3,0,33
夜借村村委会,9,4,0,33
南柳村民委员会,16,5,0,33
豆堂新村村委会,17,5,0,33
李庄村民委员会,28,5,0,33
辛桥村委会,42,5,0,33
三合村村委会,43,5,0,33
王泊村委会,12,6,0,33
朱庙村委会,18,7,0,33
三杨村委会,22,7,0,33
营盘村委会,30,7,0,33
黄庄村民委员会,14,8,0,33
崔河村民委员会,26,9,0,33
徐楼村民委员会,27,9,0,33
李寨村委会,33,9,0,33
青南村委会,34,9,0,33
南兴村委会,15,10,0,33
张皮村委会,24,10,0,33
前刘村委会,24,10,0,33
前流村委会,29,11,0,33
西谷村委会,29,11,0,33
全宅村委会,30,11,0,33
东山村委会,30,11,0,33
毛陈村委会,30,11,0,33
王新村委会,30,11,0,33
徐丰村委会,30,11,0,33
刘六庄村民委员会,27,14,0,33
女儿村村委会,21,4,1,33
杨河村委会,27,5,1,33
张秀雨村委会,27,5,1,33
新松村委会,47,8,1,33
后泾村委会,37,13,1,33
珍门社区居委会,14,14,1,33
刘士华村委会,36,6,2,33
龙山村村民委员会,24,7,2,33
马陵居委会,17,12,2,33
太阳村民委员会,26,2,3,33
西水疃村委会,23,10,3,33
西水疃村委会,23,10,3,33
渡口村委会,30,6,4,33
新姜村委会,53,8,4,33
管村委会,24,9,4,33
西王村委会,31,10,4,33
左任新村委会,50,12,4,33
勾里村委会,23,12,5,33
樟村村委会,59,14,10,33
和平花园社区居委会,22,6,13,33
平口村委会,23,5,0,34
大周寺村委会,28,5,0,34
唐庙村委会,29,5,0,34
何桥村委会,42,5,0,34
固刘村委会,43,5,0,34
鹿堂村委会,43,5,0,34
张堂村委会,43,5,0,34
林庄村委会,44,5,0,34
后王庄村委会,44,5,0,34
琉璃庙村委会,17,7,0,34
南白楼村委会,29,7,0,34
大三村委会,35,7,0,34
窑镇村委会,11,8,0,34
胡楼村委会,41,8,0,34
崔河村民委员会,27,9,0,34
青山村民委员会,27,9,0,34
孙庄村委会,27,9,0,34
苏河村委会,24,10,0,34
王术村委会,24,10,0,34
陈西村村委会,23,11,0,34
张思村委会,29,11,0,34
刘六庄村民委员会,27,14,0,34
卞庄村委会,27,14,0,34
倪庄社区居委会,35,16,0,34
樟皇村委会,32,30,0,34
红旗村委会,22,3,1,34
王庄村民委员会,26,5,1,34
桃东村委会,29,7,1,34
银河村委会,16,8,1,34
大路村委会,68,13,1,34
本策村委会,22,7,2,34
永丰村委会,28,9,3,34
度爿村委会,47,25,4,34
郭村村委会,16,3,5,34
后余村委会,26,10,5,34
长福村委会,45,15,6,34
新安村委会,69,10,7,34
湖滨居委会,33,6,81,34
宗村村民委员会,68,2,0,35
后董村委会,43,5,0,35
刘桥村委会,43,5,0,35
焦庄村委会,14,8,0,35
张刘村委会,22,8,0,35
曹海村民委员会,41,8,0,35
刘海村委会,42,8,0,35
陈楼村委会,19,12,0,35
浮岗村委会,47,1,1,35
北大冉村村委会,18,5,1,35
东马垓村委会,26,5,1,35
虹桥村委会,12,6,1,35
湾子张村委会,30,10,1,35
连具塘村委会,38,12,2,35
李市村委会,14,14,2,35
龙奔村委会,14,5,3,35
上江村委会,24,7,3,35
三长村委会,26,18,4,35
西只东村委会,25,6,0,36
汉塘村委会,28,8,0,36
桃北村委会,34,8,0,36
辛兴村委会,26,9,0,36
甄楼村民委员会,27,10,0,36
甄楼村民委员会,27,10,0,36
姚绳村委会,30,16,0,36
西城头村委会,30,2,1,36
南金村委会,31,3,1,36
马堂村委会,37,6,1,36
郭庄村委会,37,6,1,36
任庄子村委会,26,10,1,36
东新市村村委会,10,8,2,36
高潮村村民委员会,47,8,2,36
陈洞村委会,17,1,3,36
长垄村委会,60,14,6,36
中心村委会,18,2,0,37
西王庄村委会,16,3,0,37
前胡村委会,29,3,0,37
前胡村委会,29,3,0,37
万乾村委会,30,4,0,37
徐庄村委会,20,5,0,37
王庄村委会,21,5,0,37
王家营村委会,37,6,0,37
新坝村委会,15,7,0,37
东倪村委会,28,9,0,37
大李村委会,25,13,0,37
唐菜园村民委员会,21,5,1,37
唐菜园村民委员会,21,5,1,37
坎头村委会,51,5,1,37
智林村委会,7,8,1,37
龙潭村村委会,17,9,1,37
福寿村委会,13,12,1,37
重兆村委会,16,12,1,37
节固村委会,65,12,2,37
大陇村委会,55,3,3,37
蔡家桥村村委会,9,11,3,37
船埠头村委会,29,10,4,37
鱼圻塘村村民委员会,13,14,4,37
昌山村委会,56,6,5,37
黄碧街村村民委员会,78,9,5,37
桂林村委会,56,8,20,37
阚店村民委员会,15,3,0,38
司庄村委会,30,4,0,38
李村集村委会,22,6,0,38
王庄子村委会,19,7,0,38
山前村委会,42,7,0,38
陈河行政村,37,8,0,38
王楼村委会,20,11,0,38
代王村委会,47,6,1,38
顾庄村委会,31,7,1,38
重兆社区居委会,13,11,1,38
玉张庄村委会,28,11,1,38
湾下村委会,57,15,1,38
大陇村委会,54,3,3,38
安家庄村委会,52,7,6,38
朝阳东村委会,25,8,6,38
东旺村委会,16,17,10,38
四方桥村委会,16,2,0,39
刘寨村委会,13,3,0,39
新村村委会,24,8,0,39
北沙口村委会,23,9,0,39
商郝村委会,31,10,0,39
八里庙村民委员会,37,11,0,39
八里庙村民委员会,38,11,0,39
通海村委会,16,14,0,39
夏庙村委会,40,16,0,39
长塘村委会,23,10,1,39
张庄村委会,28,11,1,39
丁张庄村委会,29,11,1,39
韩浜村委会,37,16,1,39
北山村村民委员会,46,8,2,39
新华村委会,24,10,2,39
小房村委会,67,17,2,39
赵家上村委会,18,7,3,39
永乐村委会,22,20,4,39
潮济村委会,50,12,5,39
安家庄村委会,50,7,6,39
勾里村委会,32,14,7,39
高桥村委会,32,14,7,39
五龙岗村委会,18,2,0,40
南陶邱村委会,25,5,0,40
高家白壤村委会,32,5,0,40
李家白壤村委会,37,5,0,40
祝口村民委员会,44,6,0,40
祝口村民委员会,44,6,0,40
西洋头村委会,44,7,0,40
殷庙村民委员会,32,9,0,40
吴山前村委会,42,13,0,40
黄墟村委会,26,9,1,40
后陈庄村委会,28,11,1,40
冯张庄村委会,29,11,1,40
横塘村委会,19,5,2,40
三塘头村委会,20,12,2,40
大张村委会,21,19,2,40
小田村委会,22,19,2,40
二桥村村委会,9,13,3,40
毛寨村委会,43,4,6,40
白土村委会,17,2,0,41
太湖村委会,41,3,0,41
金元村村委会,22,4,0,41
杜庄村委会,28,7,0,41
孙庄村民委员会,28,7,0,41
孙庄村民委员会,29,7,0,41
孟店村民委员会,30,7,0,41
杜庄村委会,30,7,0,41
五星村委会,16,8,0,41
袁窦村委会,54,11,0,41
庄楼社区居委会,39,13,0,41
大庄村委会,22,15,0,41
柳舒村委会,37,23,0,41
霞山村委会,39,7,1,41
瑶峰村委会,31,8,1,41
永乐村委会,20,0,2,41
新泽村委会,20,12,2,41
魏村社区居委会,16,11,3,41
魏村社区居委会,18,11,3,41
岳王社区居委会,15,10,7,41
马鸣村村委会,27,17,43,41
连庄村委会,31,6,0,42
张庄村民委员会,46,10,0,42
魏家村村委会,41,4,1,42
刘庄村委会,48,12,1,42
长桥村委会,25,14,1,42
西垟村委会,36,7,2,42
宥南村民委员会,18,2,3,42
陈家村委会,15,13,3,42
合星村村委会,17,13,3,42
溪尾社区居委会,66,6,4,42
石佛寺村民委员会,65,13,4,42
老毕庄村民委员会,65,13,4,42
杜各村村民委员会,64,11,5,42
肖渡村委会,60,4,6,42
牌楼社区居委会,12,7,7,42
杨各庄村委会,9,5,0,43
高桥村委会,14,6,0,43
黄庄村民委员会,35,10,0,43
黄庄村民委员会,35,10,0,43
西宁村委会,28,11,0,43
杜沈村委会,28,13,0,43
范湖社区居民委员会,14,6,1,43
新鑫村委会,14,11,1,43
新屯南村委会,37,16,1,43
四都村委会,21,10,2,43
王店村委会,40,15,2,43
杜桥村村民委员会,35,5,3,43
菊江村委会,35,6,3,43
楼家社区,29,11,3,43
贺庄村民委员会,67,14,4,43
红星村村民委员会,66,11,5,43
达士营村民委员会,78,14,5,43
谒山村村委会,27,2,0,44
辛庄村委会,20,9,0,44
雀嘴村委会,44,10,0,44
新楼村委会,30,14,0,44
嶅阴村委会,21,2,1,44
西许村委会,50,3,1,44
虾村村民委员会,28,5,1,44
九龙村民委员会,29,5,1,44
昙石村委会,33,8,1,44
新周场村村民委员会,45,11,1,44
清水村委会,20,17,1,44
塔西社区居民委员会,27,7,2,44
夏屠村委会,23,7,3,44
横径村委会,68,29,3,44
凤珍村委会,23,12,4,44
三头村委会,38,24,5,44
湖东村委会,51,17,6,44
河西村委会,16,5,0,45
七级东南村委会,18,6,0,45
一里王村委会,33,8,0,45
柳园村民委员会,39,8,0,45
方庄村委会,28,13,0,45
南营头村村委会,15,3,1,45
贺家村委会,52,7,1,45
后店子村民委员会,29,9,1,45
陈集村委会,32,12,1,45
向阳村委会,22,17,1,45
清水村委会,22,17,1,45
白石村委会,18,2,2,45
岗李村委会,78,5,2,45
常昆村委会,14,8,2,45
尚庄村村民委员会,39,12,2,45
大河村委会,12,13,2,45
金山村委会,35,13,2,45
冯家村村委会,16,16,2,45
下李村委会,62,24,2,45
下王村委会,63,6,5,45
东横下宅村委会,87,7,5,45
魏家村委会,33,15,5,45
上浮山村委会,73,4,6,45
南柳村委会,61,6,6,45
小柳店村委会,63,6,6,45
可慕村委会,41,11,6,45
新裕村委会,15,14,10,45
东寨上村委会,28,7,0,46
段店村民委员会,37,8,0,46
柳园村民委员会,38,8,0,46
东鲁村委会,32,11,0,46
嶅阴村委会,22,2,1,46
武盛村委会,26,3,1,46
宝洪村村民委员会,33,4,1,46
魏家屯村委会,41,4,1,46
丁栅社区,14,10,1,46
罗圩居委会,21,10,1,46
上桥村委会,40,10,1,46
姚庄寨行政村,51,11,1,46
郑桥村委会,32,12,1,46
恒美村委会,37,18,1,46
田丰村委会,94,3,2,46
塔西村委会,92,9,2,46
东城村委会,53,10,2,46
泉塘村委会,18,5,3,46
前沟村委会,70,6,4,46
可慕村委会,41,11,6,46
